userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
680.0,52,Wonka Company,none,151,827.8405629139073,424.6235761589404,1.1029801324503312,2.3947368421052637,212.69,113,68,23,14,12,68,18,17,17,65,68,23,14,12,68,18,17,17,65,112,124,66,114,42,146,2,6,6,10,14,6,10,6,16,16,14,6,2,10,6,10,6,6,28,105,105,64,0,26,24,26,26,27,25,28,21,19,27,25,28,230,72,4,26,30,16,0,8,4,4,6,8,10,4,4,6,6,6,10,302
682.0,56,Wonka Company,none,9,767.5816666666666,365.25666666666666,0.948888888888889,1.6666666666666667,232.84666666666664,6,4,1,1,2,5,1,0,0,4,4,1,1,2,5,1,0,0,4,4,8,6,8,4,6,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,18
689.0,50,Wonka Company,none,98,835.0134693877552,438.65744897959183,1.139591836734694,2.75,206.34833333333333,74,41,13,15,8,35,15,10,14,45,41,13,15,8,35,15,10,14,45,72,76,48,80,24,92,4,6,8,2,2,8,8,8,2,2,2,8,4,2,8,8,8,6,28,105,63,0,0,17,18,16,18,18,16,20,10,10,19,16,18,145,51,4,30,14,0,0,4,6,10,4,2,2,4,2,2,4,4,4,196
694.0,22,Wonka Company,none,71,873.3060563380283,443.6005633802817,1.151830985915493,2.5,225.7955,51,28,7,11,4,25,19,9,10,29,28,7,11,4,25,19,9,10,29,44,58,40,68,20,54,4,0,10,2,2,8,4,8,2,2,2,8,4,2,10,4,8,0,28,105,9,0,0,18,9,8,9,8,9,10,8,10,19,16,18,107,35,8,32,0,0,0,0,4,2,2,2,4,4,0,4,6,8,4,142
703.0,26,Wonka Company,none,75,813.7110666666667,415.69666666666666,1.08,2.4444444444444446,255.84296296296296,48,29,6,9,6,34,13,7,13,33,29,6,9,6,34,13,7,13,33,46,56,48,66,12,72,6,4,14,10,6,2,2,10,0,0,6,2,6,10,14,2,10,4,28,105,17,0,0,17,17,9,9,9,8,9,9,10,19,16,18,109,41,4,44,6,0,0,10,8,2,4,4,4,0,2,4,2,6,8,150
706.0,64,Wonka Company,none,91,955.0206593406592,483.8413186813187,1.257032967032967,2.04,222.822,66,37,15,10,13,44,15,9,14,25,37,15,10,13,44,15,9,14,25,46,94,42,86,28,68,8,4,4,6,10,8,0,6,4,4,10,8,8,6,4,0,6,4,28,105,49,0,0,18,16,17,19,16,15,10,8,10,19,17,17,144,38,10,26,14,0,0,6,2,0,8,4,6,0,6,0,8,2,8,182
709.0,52,Wonka Company,none,60,840.0011666666667,433.75483333333335,1.127,2.1875,183.330625,44,26,7,8,7,22,9,11,3,27,26,7,8,7,22,9,11,3,27,36,40,44,56,14,50,0,4,4,6,2,6,8,0,2,2,2,6,0,6,4,8,0,4,28,92,0,0,0,10,8,8,9,9,8,9,9,10,18,14,8,93,27,8,24,0,0,0,4,0,4,0,2,0,2,4,6,4,6,0,120
714.0,40,Wonka Company,none,173,874.4569942196532,463.3698843930636,1.2038728323699424,2.5294117647058822,231.4250980392157,122,68,22,14,26,84,20,26,22,64,68,22,14,26,84,20,26,22,64,118,142,86,148,46,152,22,6,0,14,16,8,8,16,12,12,16,8,22,14,0,8,16,6,28,105,104,104,5,32,25,25,27,26,25,26,27,28,36,34,35,253,93,6,48,22,26,0,10,4,8,12,8,2,12,4,14,8,6,14,346
722.0,34,Wonka Company,none,73,855.2057534246575,431.1591780821918,1.11986301369863,2.5357142857142856,219.26571428571427,45,29,8,9,11,36,9,14,4,26,29,8,9,11,36,9,14,4,26,42,64,40,46,26,74,4,2,8,14,8,8,8,4,0,0,8,8,4,14,8,8,4,2,28,105,13,0,0,17,14,8,9,8,9,9,9,10,18,18,17,109,37,8,44,4,0,0,8,4,4,2,4,2,2,6,6,6,6,6,146
725.0,21,Wonka Company,none,69,796.3305797101449,445.6840579710145,1.1582608695652177,2.3,215.01550000000003,49,28,8,11,7,32,6,11,8,27,28,8,11,7,32,6,11,8,27,70,44,24,70,8,60,4,4,6,2,4,6,4,6,4,4,4,6,4,2,6,4,6,4,28,105,5,0,0,14,9,8,9,9,8,9,9,10,18,18,17,107,31,10,26,4,0,0,6,2,4,0,0,4,2,2,4,10,6,0,138
728.0,40,Wonka Company,none,27,910.9737037037038,461.9940740740741,1.2003703703703703,2.5,155.38625000000002,19,10,5,9,4,9,4,0,3,10,10,5,9,4,9,4,0,3,10,12,22,20,38,6,10,0,0,0,2,4,8,0,2,0,0,4,8,0,2,0,0,2,0,28,26,0,0,0,9,8,9,0,0,0,0,0,2,9,8,9,43,11,10,6,0,0,0,2,4,0,0,0,0,0,0,0,6,4,0,54
733.0,30,Wonka Company,none,50,882.4198,467.4126,1.2138,2.4444444444444446,225.8622222222222,32,23,6,8,7,19,5,6,6,20,23,6,8,7,19,5,6,6,20,36,38,26,42,16,42,2,2,6,6,4,4,4,6,2,2,4,4,2,6,6,4,6,2,28,72,0,0,0,10,8,8,9,9,8,9,9,4,9,9,8,77,23,6,30,0,0,0,2,4,4,4,6,2,4,2,2,4,0,2,100
737.0,32,Wonka Company,none,157,891.8911464968153,467.7370063694268,1.215031847133758,2.5,239.6632608695652,111,70,23,17,22,71,23,19,15,54,70,23,17,22,71,23,19,15,54,94,120,100,128,40,146,8,4,22,12,12,8,8,12,6,6,12,8,8,12,22,8,12,4,28,105,105,76,0,26,24,26,26,27,25,27,26,27,28,24,28,232,82,10,30,38,14,0,4,6,8,8,10,4,6,10,8,16,8,4,314
741.0,65,Wonka Company,none,85,921.5089411764706,463.35,1.2041176470588235,2.5454545454545454,209.9522727272727,63,30,12,9,11,44,4,15,12,33,30,12,9,11,44,4,15,12,33,46,78,46,78,24,68,0,4,4,4,4,2,12,8,6,6,4,2,0,4,4,12,8,4,28,105,37,0,0,18,16,17,18,12,8,9,9,10,18,17,18,128,42,8,30,6,0,0,0,6,4,4,4,2,2,4,6,8,0,4,170
746.0,34,Wonka Company,none,164,848.2396036585367,437.83335365853657,1.1375000000000002,2.2127659574468086,229.44595744680848,117,66,18,13,21,71,27,18,20,74,66,18,13,21,71,27,18,20,74,110,140,78,150,38,140,8,12,22,6,10,8,12,14,2,2,10,8,8,6,22,12,14,12,28,105,104,91,0,27,23,27,27,26,25,27,26,28,37,29,26,254,74,8,26,30,30,0,8,8,6,10,8,8,6,12,14,6,2,6,328
751.0,55,Wonka Company,none,119,807.7557142857142,420.88495798319326,1.0934453781512603,2.28125,223.0425,87,40,12,13,11,54,19,16,19,54,40,12,13,11,54,19,16,19,54,86,86,66,80,34,124,6,2,10,8,8,10,6,10,4,4,8,10,6,8,10,6,10,2,28,105,104,1,0,19,16,17,19,17,16,18,18,19,27,25,27,178,60,8,30,26,0,0,0,8,6,0,6,4,8,2,12,4,4,10,238
755.0,58,Wonka Company,none,134,856.8306343283582,434.6524626865672,1.1290298507462686,2.630434782608696,219.405,88,56,13,17,14,60,19,16,14,59,56,13,17,14,60,19,16,14,59,72,110,86,116,44,108,12,6,12,10,14,14,8,8,8,8,14,14,12,10,12,8,8,6,28,105,104,31,0,27,25,25,23,18,16,18,18,19,27,26,26,198,70,8,52,24,8,0,8,12,12,6,6,2,10,10,10,0,8,8,268
763.0,33,Wonka Company,none,167,912.2476047904192,477.6352095808383,1.2405988023952097,2.369565217391304,221.66978260869564,121,58,28,17,26,65,17,15,30,78,58,28,17,26,65,17,15,30,78,98,142,94,136,52,146,12,6,8,10,14,12,8,14,8,8,14,12,12,10,8,8,14,6,28,105,104,97,0,26,25,26,26,27,25,26,27,28,36,34,28,255,79,8,30,26,28,0,8,12,8,8,10,10,2,6,6,6,8,8,334
764.0,54,Wonka Company,none,40,833.466375,440.15675,1.14375,2.25,255.93625,32,20,7,3,6,19,3,6,3,13,20,7,3,6,19,3,6,3,13,24,26,30,28,8,44,4,0,0,6,0,0,2,4,0,0,0,0,4,6,0,2,4,0,28,52,0,0,0,9,9,8,9,9,8,0,0,2,9,9,8,54,26,4,12,0,0,0,0,0,4,2,4,2,0,0,0,2,0,2,80
768.0,64,Wonka Company,none,39,804.2246153846154,427.346923076923,1.11,2.571428571428572,219.01142857142852,32,15,5,3,5,17,4,5,3,21,15,5,3,5,17,4,5,3,21,28,22,28,36,4,38,0,2,2,4,0,0,4,2,0,0,0,0,0,4,2,4,2,2,28,50,0,0,0,9,8,9,9,9,6,0,0,2,9,9,8,56,22,4,10,0,0,0,0,6,0,4,0,0,0,0,2,2,0,0,78
771.0,53,Wonka Company,none,37,862.3693243243243,420.74405405405406,1.0924324324324324,2.7142857142857144,220.01571428571427,23,15,4,6,2,12,8,1,5,21,15,4,6,2,12,8,1,5,21,22,32,20,30,8,36,0,2,6,4,4,4,2,4,2,2,4,4,0,4,6,2,4,2,28,46,0,0,0,9,8,9,9,9,2,0,0,2,9,9,8,58,16,10,18,0,0,0,4,4,2,4,2,2,0,0,0,2,4,4,74
772.0,41,Wonka Company,none,184,873.8317391304348,446.3439673913044,1.1592934782608697,2.3260869565217392,209.33065217391305,138,75,27,26,22,74,22,23,19,80,75,27,26,22,74,22,23,19,80,120,158,90,148,52,168,10,4,12,8,8,16,14,8,12,12,8,16,10,8,12,14,8,4,28,105,105,104,26,34,32,35,27,27,25,27,26,28,37,32,38,274,94,16,24,26,18,8,10,2,8,8,4,8,4,4,8,12,10,14,368
777.0,42,Wonka Company,none,53,899.2688679245283,482.4675471698113,1.2530188679245282,2.6153846153846154,226.2630769230769,40,24,2,5,3,22,11,5,10,24,24,2,5,3,22,11,5,10,24,36,40,30,56,14,36,2,4,2,4,0,0,6,8,0,0,0,0,2,4,2,6,8,4,28,78,0,0,0,9,8,9,9,9,8,9,9,10,9,8,9,81,25,2,24,0,0,0,4,4,2,2,4,2,0,2,4,2,0,0,106
778.0,42,Wonka Company,none,17,962.4108823529411,519.3811764705882,1.3505882352941176,1.8571428571428568,228.62857142857143,10,6,2,2,2,10,1,1,5,5,6,2,2,2,10,1,1,5,5,10,16,8,20,4,10,0,2,2,0,2,0,2,4,2,2,2,0,0,0,2,2,4,2,28,6,0,0,0,6,0,0,0,0,0,0,0,2,9,8,9,28,6,10,4,0,0,0,4,0,0,0,0,0,0,0,0,6,2,2,34
779.0,45,Wonka Company,none,184,871.4510597826087,431.7357608695653,1.121413043478261,2.3529411764705883,222.17294117647057,133,84,28,24,20,77,17,21,20,77,84,28,24,20,77,17,21,20,77,88,156,124,176,44,148,16,8,10,12,20,12,12,6,6,6,20,12,16,12,10,12,6,8,28,105,104,105,26,36,31,35,28,26,25,27,26,28,36,34,36,278,90,2,30,30,32,8,12,12,16,10,8,4,8,4,4,8,6,10,368
782.0,63,Wonka Company,none,102,901.0073529411764,442.55323529411766,1.1494117647058824,2.4285714285714284,227.46657142857143,67,31,8,12,21,49,18,10,10,45,31,8,12,21,49,18,10,10,45,42,102,60,80,36,88,18,4,14,4,6,14,6,4,0,0,6,14,18,4,14,6,4,4,28,105,71,0,0,18,16,17,18,18,16,18,18,12,18,17,18,154,50,4,42,24,0,0,8,2,6,10,6,4,6,10,4,6,2,6,204
783.0,44,Wonka Company,none,160,875.3998125,449.336625,1.1673125,2.441860465116279,206.3339534883721,117,65,22,23,20,63,16,26,14,71,65,22,23,20,63,16,26,14,71,92,126,102,144,36,140,18,6,4,2,18,14,18,0,6,6,18,14,18,2,4,18,0,6,28,105,105,82,0,25,25,26,26,26,26,28,25,28,33,25,27,247,73,6,30,22,28,0,6,4,8,6,8,8,10,4,8,8,4,12,320
784.0,40,Wonka Company,none,37,892.4204054054054,469.39459459459454,1.218918918918919,2.333333333333333,215.61916666666664,25,20,5,3,2,12,7,4,7,14,20,5,3,2,12,7,4,7,14,22,28,24,28,8,38,0,4,4,2,6,2,2,2,2,2,6,2,0,2,4,2,2,4,28,46,0,0,0,10,8,8,9,9,2,0,0,2,9,8,9,52,22,10,14,0,0,0,4,2,2,2,4,0,0,0,0,2,2,6,74
788.0,47,Wonka Company,none,119,939.1081932773108,477.6768067226891,1.2410084033613449,2.6,221.30514285714287,84,51,15,20,15,44,15,12,17,49,51,15,20,15,44,15,12,17,49,58,112,68,114,30,94,10,6,6,0,10,10,6,18,4,4,10,10,10,0,6,6,18,6,28,105,104,1,0,20,16,16,18,18,16,20,16,19,27,26,26,177,61,2,38,30,0,0,8,4,8,4,6,2,8,2,6,10,4,8,238
790.0,52,Wonka Company,none,28,876.2267857142857,409.3675,1.062857142857143,2.4285714285714284,210.19285714285712,21,15,0,0,2,11,2,7,2,17,15,0,0,2,11,2,7,2,17,10,26,20,26,8,22,0,4,2,2,0,0,2,2,2,2,0,0,0,2,2,2,2,4,28,28,0,0,0,9,8,9,2,0,0,0,0,2,9,8,9,39,17,8,6,0,0,0,2,0,4,0,0,0,0,0,0,6,2,0,56
796.0,63,Wonka Company,none,184,862.0347826086957,427.3508152173913,1.110163043478261,2.4038461538461537,199.2401923076923,132,68,18,25,22,82,28,20,18,87,68,18,25,22,82,28,20,18,87,116,172,80,176,62,130,8,14,10,10,10,18,14,12,8,8,10,18,8,10,10,14,12,14,28,105,104,105,26,35,33,34,27,26,26,27,26,28,37,32,37,264,104,6,28,26,38,6,2,10,10,14,6,4,12,12,4,8,8,14,368
802.0,63,Wonka Company,none,101,894.0019801980197,465.4228712871287,1.209009900990099,2.571428571428572,216.4775,73,43,15,14,16,39,14,9,11,41,43,15,14,16,39,14,9,11,41,58,86,58,88,34,80,10,2,8,4,10,10,8,0,4,4,10,10,10,4,8,8,0,2,28,105,69,0,0,18,17,16,19,17,16,19,17,10,19,16,18,150,52,12,30,14,0,0,4,4,0,4,4,4,4,4,4,12,4,8,202
804.0,35,Wonka Company,none,50,922.5578,461.5338,1.1992,2.0,229.6773333333333,35,26,6,12,4,19,7,2,8,16,26,6,12,4,19,7,2,8,16,24,52,24,42,12,46,0,2,8,2,0,4,2,10,2,2,0,4,0,2,8,2,10,2,28,72,0,0,0,9,9,8,9,8,9,10,8,4,9,8,9,80,20,10,20,0,0,0,0,2,2,4,0,4,2,4,2,6,4,0,100
805.0,28,Wonka Company,none,42,795.9733333333332,423.4995238095238,1.1002380952380952,2.611111111111111,204.28166666666664,24,15,5,9,6,24,4,4,1,16,15,5,9,6,24,4,4,1,16,36,26,22,30,10,44,2,2,4,10,2,6,4,0,6,6,2,6,2,10,4,4,0,2,28,56,0,0,0,9,8,9,9,9,8,4,0,2,9,8,9,65,19,14,22,0,0,0,0,2,4,8,8,0,0,0,2,6,2,4,84
816.0,46,Wonka Company,none,57,829.6964912280702,400.7668421052632,1.0410526315789477,2.0,239.19153846153847,44,23,3,8,6,21,7,7,8,31,23,3,8,6,21,7,7,8,31,30,58,26,40,20,54,2,0,4,2,4,2,2,6,4,4,4,2,2,2,4,2,6,0,28,86,0,0,0,9,9,8,9,9,8,9,9,10,17,9,8,82,32,8,18,0,0,0,2,0,2,2,2,2,2,2,2,6,0,4,114
823.0,33,Wonka Company,none,103,848.1252427184465,450.5698058252427,1.170388349514563,2.34375,209.2128125,71,45,15,15,11,39,13,11,14,43,45,15,15,11,39,13,11,14,43,74,74,58,92,22,92,8,4,10,2,12,12,10,2,4,4,12,12,8,2,10,10,2,4,28,105,73,0,0,18,17,16,18,17,17,19,17,14,19,16,18,155,51,6,30,28,0,0,2,6,2,8,10,8,6,0,6,8,6,2,206
824.0,45,Wonka Company,none,134,895.5321641791045,461.2190298507463,1.198134328358209,2.571428571428572,228.81371428571427,99,54,19,20,14,59,15,17,18,52,54,19,20,14,59,15,17,18,52,70,108,90,134,42,92,14,4,6,8,8,8,8,10,4,4,8,8,14,8,6,8,10,4,28,105,104,31,0,27,24,26,23,18,16,18,18,19,28,25,26,200,68,6,28,26,10,0,0,10,10,8,4,6,6,4,8,6,4,4,268
833.0,43,Wonka Company,none,31,855.1283870967742,488.2664516129032,1.2683870967741937,2.2,220.094,26,13,5,4,6,14,3,6,2,9,13,5,4,6,14,3,6,2,9,24,16,22,34,0,28,0,0,2,0,2,0,4,0,2,2,2,0,0,0,2,4,0,0,28,34,0,0,0,9,9,8,8,0,0,0,0,2,9,8,9,44,18,0,10,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,62
840.0,55,Wonka Company,none,52,938.9502884615384,474.91115384615387,1.2338461538461538,2.2777777777777777,197.71388888888887,34,24,8,9,6,21,7,6,6,17,24,8,9,6,21,7,6,6,17,26,56,22,48,12,44,2,0,6,2,6,8,8,0,4,4,6,8,2,2,6,8,0,0,28,76,0,0,0,9,9,8,9,9,8,9,9,8,9,8,9,72,32,12,24,0,0,0,0,2,2,4,8,0,2,2,4,4,2,6,104
841.0,36,Wonka Company,none,14,861.6539285714285,421.9571428571429,1.0957142857142856,2.25,233.6675,10,7,2,2,2,5,3,2,0,5,7,2,2,2,5,3,2,0,5,10,18,0,12,4,12,2,0,0,0,2,0,2,0,2,2,2,0,2,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,9,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,28
847.0,32,Wonka Company,none,127,902.6069291338584,461.3715748031496,1.1983464566929134,2.225,213.604,87,47,12,16,19,67,16,13,12,52,47,12,16,19,67,16,13,12,52,74,104,76,100,32,122,14,6,8,8,8,14,10,8,4,4,8,14,14,8,8,10,8,6,28,105,104,17,0,28,23,17,18,18,16,19,17,19,27,25,27,189,65,6,34,32,8,0,12,12,6,4,2,4,10,0,4,6,4,16,254
851.0,58,Wonka Company,none,69,915.9465217391304,476.5634782608696,1.2379710144927536,2.6666666666666665,263.4653333333333,54,25,8,7,13,36,6,8,10,25,25,8,7,13,36,6,8,10,25,40,62,36,60,24,54,14,2,4,2,0,2,2,4,0,0,0,2,14,2,4,2,4,2,28,105,5,0,0,14,9,8,9,8,9,10,8,10,19,17,17,98,40,10,20,0,0,0,4,2,0,2,0,2,0,0,4,6,4,6,138
854.0,46,Wonka Company,none,16,959.8109375,458.10875,1.190625,2.0,212.748,11,6,3,1,0,8,2,3,3,6,6,3,1,0,8,2,3,3,6,8,20,4,4,16,12,0,2,0,0,4,0,2,2,0,0,4,0,0,0,0,2,2,2,28,4,0,0,0,4,0,0,0,0,0,0,0,2,9,8,9,24,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,32
855.0,61,Wonka Company,none,70,861.4685,437.55314285714286,1.137,2.125,233.165625,54,27,12,7,9,32,9,10,6,28,27,12,7,9,32,9,10,6,28,36,50,54,66,16,58,8,4,4,0,2,4,0,6,4,4,2,4,8,0,4,0,6,4,28,105,7,0,0,16,9,8,9,9,8,9,9,10,19,17,17,108,32,6,24,2,0,0,2,2,4,0,6,2,4,0,4,4,4,0,140
857.0,28,Wonka Company,none,19,964.512894736842,511.84,1.3294736842105264,2.2,186.938,14,8,4,2,4,8,1,2,2,7,8,4,2,4,8,1,2,2,7,6,12,20,14,8,16,0,4,0,2,2,0,2,0,0,0,2,0,0,2,0,2,0,4,28,10,0,0,0,9,1,0,0,0,0,0,0,2,9,9,8,30,8,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,38
861.0,47,Wonka Company,none,37,929.580135135135,467.3751351351352,1.2143243243243242,2.0,159.22777777777776,28,18,5,7,1,14,2,6,6,15,18,5,7,1,14,2,6,6,15,22,38,14,42,12,20,0,0,0,2,2,6,6,2,0,0,2,6,0,2,0,6,2,0,28,46,0,0,0,9,9,8,9,9,2,0,0,2,9,8,9,60,14,10,8,0,0,0,0,0,2,4,2,0,0,0,0,4,2,4,74
862.0,39,Wonka Company,none,71,830.8238028169014,419.0330985915493,1.0883098591549296,2.3076923076923075,182.2569230769231,45,24,2,9,8,27,9,14,12,37,24,2,9,8,27,9,14,12,37,44,54,44,78,24,40,2,4,4,4,0,12,12,8,6,6,0,12,2,4,4,12,8,4,28,105,9,0,0,17,9,9,9,9,8,9,9,10,19,16,18,105,37,6,44,2,0,0,4,4,4,2,2,4,6,4,2,8,6,6,142
864.0,24,Wonka Company,none,179,922.4089944134078,470.01648044692735,1.2210055865921787,2.32,226.1148,129,75,24,22,27,73,25,20,23,69,75,24,22,27,73,25,20,23,69,86,168,104,146,54,158,16,4,10,12,10,10,18,14,6,6,10,10,16,12,10,18,14,4,28,105,104,104,17,36,33,25,26,27,25,28,25,28,36,34,35,266,92,4,32,28,32,4,8,10,6,12,6,6,12,8,4,12,10,6,358
870.0,25,Wonka Company,none,111,882.3242792792793,452.31963963963966,1.1746846846846848,2.708333333333333,239.31666666666663,87,47,14,9,14,50,16,14,9,49,47,14,9,14,50,16,14,9,49,64,88,70,98,28,96,8,8,8,8,6,0,6,2,2,2,6,0,8,8,8,6,2,8,28,105,89,0,0,19,15,17,18,18,16,20,16,19,26,20,18,170,52,2,24,22,0,0,12,4,2,6,0,2,0,6,4,8,2,2,222
872.0,31,Wonka Company,none,94,878.8111170212766,436.7859574468085,1.134893617021277,2.56,230.8112,69,32,13,12,10,50,13,8,9,41,32,13,12,10,50,13,8,9,41,46,88,54,82,22,84,6,4,8,6,6,6,4,10,0,0,6,6,6,6,8,4,10,4,28,105,55,0,0,17,17,17,18,17,17,13,9,10,19,16,18,133,55,16,22,12,0,0,6,2,4,4,0,4,2,2,2,6,6,12,188
874.0,30,Wonka Company,none,38,925.3634210526316,468.14815789473687,1.2155263157894736,2.583333333333333,213.29416666666663,26,13,7,8,4,16,5,4,3,16,13,7,8,4,16,5,4,3,16,24,32,20,32,10,34,4,4,4,0,6,4,2,0,0,0,6,4,4,0,4,2,0,4,28,48,0,0,0,9,9,8,9,9,4,0,0,2,9,9,8,53,23,10,14,0,0,0,4,2,4,2,0,2,0,0,0,2,6,2,76
878.0,42,Wonka Company,none,183,887.541475409836,458.21338797814207,1.1904371584699454,2.4565217391304346,235.525,137,63,24,22,21,77,27,23,34,75,63,24,22,21,77,27,23,34,75,112,162,92,158,56,152,12,8,14,6,8,6,12,22,4,4,8,6,12,6,14,12,22,8,28,105,105,104,24,33,32,35,27,26,25,27,26,29,35,33,38,295,71,6,22,34,22,8,6,8,10,4,4,6,10,8,2,18,8,8,366
884.0,58,Wonka Company,none,127,899.2361417322835,489.6000787401575,1.2716535433070866,2.45,247.8675,87,53,18,12,20,42,18,8,25,58,53,18,12,20,42,18,8,25,58,92,106,56,114,36,104,16,8,16,2,10,6,2,16,4,4,10,6,16,2,16,2,16,8,28,105,104,17,0,26,25,17,18,17,17,19,17,19,28,24,27,189,65,8,36,34,2,0,8,6,4,4,2,2,10,8,4,8,14,10,254
886.0,37,Acme Factory,none,76,1013.0323684210528,645.1290789473684,1.6763157894736842,2.48,228.7192,51,4,14,6,76,14,9,12,6,11,4,14,6,76,14,9,12,6,11,46,62,44,72,28,52,0,4,8,12,10,4,2,6,4,4,10,4,0,12,8,2,6,4,28,105,19,0,0,18,17,10,9,8,9,10,8,10,19,17,17,118,34,10,30,10,0,0,4,6,6,4,4,4,4,2,0,6,6,4,152
889.0,29,Acme Factory,none,65,1043.321,687.2704615384615,1.7855384615384615,2.526315789473684,201.2984210526316,46,10,4,11,65,10,6,11,11,2,10,4,11,65,10,6,11,11,2,40,52,38,46,28,56,0,2,2,6,4,6,6,8,4,4,4,6,0,6,2,6,8,2,28,102,0,0,0,9,8,9,9,9,8,9,9,10,18,17,15,97,33,12,26,0,0,0,6,2,4,0,0,6,2,0,2,6,8,2,130
899.0,46,Acme Factory,none,41,1124.8467073170732,724.9287804878048,1.88390243902439,2.75,193.75625,33,7,1,5,41,4,5,5,11,3,7,1,5,41,4,5,5,11,3,22,38,22,36,20,26,0,2,2,0,2,2,2,0,6,6,2,2,0,0,2,2,0,2,28,54,0,0,0,9,8,9,9,8,9,2,0,2,9,9,8,56,26,4,12,0,0,0,6,2,0,4,0,0,0,0,0,2,2,0,82
901.0,52,Acme Factory,none,20,1048.66975,689.0965,1.791,2.875,235.1275,12,3,0,1,20,1,7,3,3,2,3,0,1,20,1,7,3,3,2,14,20,6,24,2,14,0,2,6,0,0,0,4,2,2,2,0,0,0,0,6,4,2,2,28,12,0,0,0,9,3,0,0,0,0,0,0,2,9,8,9,33,7,12,4,0,0,0,4,0,0,0,0,0,0,0,2,4,2,4,40
902.0,38,Acme Factory,none,62,1100.1142741935485,699.7025806451612,1.817903225806452,2.6666666666666665,237.2695238095238,41,5,7,5,62,17,4,4,11,9,5,7,5,62,17,4,4,11,9,42,58,24,52,24,48,0,0,6,14,4,2,2,6,8,8,4,2,0,14,6,2,6,0,28,96,0,0,0,9,8,9,9,9,8,9,9,10,19,17,8,93,31,14,28,0,0,0,6,2,0,2,4,2,2,2,4,6,8,4,124
903.0,44,Acme Factory,none,12,1205.9004166666666,703.3066666666667,1.8275,2.25,234.4225,8,3,2,0,12,2,2,1,1,1,3,2,0,12,2,2,1,1,1,2,14,8,8,6,10,0,2,2,4,0,0,0,0,0,0,0,0,0,4,2,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,4,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,24
904.0,27,Acme Factory,none,115,1052.955652173913,653.281652173913,1.697304347826087,2.263157894736842,176.30236842105262,77,18,11,21,115,10,16,14,8,17,18,11,21,115,10,16,14,8,17,56,102,72,108,30,92,0,16,4,10,8,16,6,4,12,12,8,16,0,10,4,6,4,16,28,105,97,0,0,18,17,16,18,18,16,18,18,19,28,24,20,174,56,12,38,26,0,0,2,4,10,14,0,4,6,8,10,6,6,6,230
907.0,55,Acme Factory,none,48,1086.2478125,685.7183333333332,1.7822916666666666,2.272727272727273,241.18727272727276,37,4,8,3,48,8,11,4,6,4,4,8,3,48,8,11,4,6,4,24,38,34,40,18,38,0,0,6,0,10,2,0,0,4,4,10,2,0,0,6,0,0,0,28,68,0,0,0,9,8,9,9,9,8,9,7,2,9,9,8,69,27,6,16,0,0,0,2,0,0,6,2,2,4,0,0,0,4,2,96
